"","AlignID","Factor","tmean","FoundIn","A_060223_002","A_060223_003","A_060223_004","A_060223_005","A_060223_SHB22","A_062923_003","A_062923_004","A_062923_005","A_062923_006","A_062923_007","Q_102623_012","Q_102623_But1","Q_102623_But2","Q_102623_But3","Q_102623_But4","Q_102623_But5","A_060223_SHB1","A_060223_SHB10","A_060223_SHB11","A_060223_SHB12","A_060223_SHB13","A_060223_SHB16","A_060223_SHB17","A_060223_SHB21","A_060223_SHB23","A_060223_SHB24","A_060223_SHB4","A_060223_SHB8","A_062923_SHB1","A_062923_SHB10","A_062923_SHB12","A_062923_SHB5","A_062923_SHB7","A_20210825_001","A_20210825_004","A_20210825_011","A_20210825_014","A_20210825_016","A_20220308_009","A_20220308_010","A_20220308_012","A_20220308_018","Q_102623_004","Q_102623_005","Q_102623_009","Q_102623_010","Q_102623_017","A_060223_SHB14","A_060223_SHB18","A_060223_SHB5","A_060223_SHB6","A_060223_SHB7","A_060223_SHB9","A_062923_SHB11","A_062923_SHB16","A_062923_SHB18","A_062923_SHB19","A_062923_SHB21","A_062923_SHB3","A_062923_SHB4","A_062923_SHB6","A_20210825_002","A_20210825_012","A_20210825_017","A_20220308_004","A_20220308_006","A_20220308_011","A_20220308_014","A_20220308_015","A_20220308_016","Q_102623_001","Q_102623_002","Q_102623_006","Q_102623_008","Q_102623_011","Q_102623_014","Q_102623_015","Q_102623_016","Q_102623_018","Q_102623_021","Q_102623_022","Q_102623_027","A_060223_SHB15","A_060223_SHB19","A_060223_SHB2","A_060223_SHB20","A_060223_SHB3","A_062923_SHB13","A_062923_SHB14","A_062923_SHB15","A_062923_SHB17","A_062923_SHB2","A_062923_SHB20","A_062923_SHB22","A_062923_SHB8","A_062923_SHB9","A_20210825_013","A_20210825_015","A_20210825_018","A_20220308_005","A_20220308_007","A_20220308_008","A_20220308_013","A_20220308_017","Q_102623_003","Q_102623_007","Q_102623_013","Q_102623_019","Q_102623_020","Q_102623_023","Q_102623_024","A_20210825_019","A_20220308_003","Q_102623_025","Q_102623_026"
"1",16,"Factor #16",7.0864,115,84.22956,342.1218,288.6303,369.2461,30975,651.0921,404.6084,109.3897,135.8694,50.93159,10271481,79690.1,21291.42,27814.23,48614.61,31134.78,9190.124,34289,27640,2690.402,9897.189,33850,4548.436,40985,33069,39963.16,50542.77,45118,22413,6012.939,10170.82,14229.4,4681.58,2860.984,1982.297,645367.3,987430.8,653549.6,729.6016,960.3763,2544.958,821.9916,16195503,13845161,13989099,11550015,21387238,40688,24059,39211,58575.27,5745.925,29938,5998.344,42956.04,18019,15633.56,23752,6290.834,5683,5649.51,2229.057,865057.3,485387.4,1303.068,7286.323,1251.925,7444.661,519.7771,7197.278,27118176,19479022,10963622,13323353,6370114,9768281,8908438,5396309,8415085,8878486,8898837,783651,4817.644,24123,55022,31879,6662.431,22313,4149.424,4276.651,13744.68,21609,13318.79,4303.389,18430,17556.32,886069.7,10610.36,976187.8,4559.884,1371.024,1237.109,742.3961,8209.949,15143615,11418037,10660564,8338061,7911629,10142605,6592887,13669516,1953.334,6238165,4835405
"2",18,"Factor #18",7.0974,114,292.0589,797.3096,0,309.5553,46096.38,707.0298,363.1898,370.6123,255.2277,261.4365,27288550,24398.23,55366.35,49168.18,9673.231,72895.58,5331.895,5724.476,53156.84,27606,36775,4871.914,50749.91,8528.608,4239.406,33224,40796,6091.574,3942.429,15147.45,3608.758,16620.17,7859.43,3307.554,6555.268,1464217,2184191,26955.55,1812.561,11872.38,12750.05,13160.76,9614614,7868166,32204871,29858563,5251279,47550.91,17862.08,9366.748,53647,26572,28153,3777.771,38895.53,37891.43,40692.17,5000.185,2915.19,32915.08,3373.365,2235.542,1853783,33631.57,1812.668,12259.44,3223.293,1223.11,1178.941,2170.505,62692325,4270781,31614423,11178710,233041,420178,403786,22529753,3808132,20786590,19368547,1178608,21811,38651.38,18307.89,41601.89,43463,27497.28,34658.89,13181,3083.273,4002.896,39635.22,11574.32,11247.71,3594.784,1845449,17758.09,2084639,12367.77,1266.681,1095.821,2213.285,10911.61,18408983,31345789,24022635,916800,291560,1819940,18497139,45734709,1382.267,689756,2085080
"3",27,"Factor #27",7.2571,115,308.6395,118.8137,119.0357,613.6414,6313.035,214.808,194.2853,436.5227,153.3938,30893.87,214570.3,43084.91,1502.061,60937.48,917.0767,37967.02,37281,22410,8915.776,22934.89,29198,21345,21749,9032.114,8589.479,18845,11644,22305,41429,11377,89764.7,14480,8169.825,15141.52,4581.73,29700.08,10076.79,901.4221,2799.236,3448.449,2479.542,3320.782,250662.7,228243.9,384391,615125,190728.6,11234.12,12542,5601.008,21704,6823.002,25574,31038,7919.652,87360,11592,49389,26447,11390,29720,9997.239,509.1084,12311.13,3217.756,2651.877,3322.797,2775.895,3425.659,3248.043,299705.6,406030,202304.9,719452,757401,202212.8,534296,236932.8,213027.2,454713,199551.6,789524,8482.044,27542,7363.819,32893,25354,22288,7659.043,6912.238,10257.65,33863,90431,93349,20421,60341,19518.48,36.68844,2.271882e-09,3118.009,4380.396,2844.84,3663.87,3539.783,272694.5,3281210,205231.2,235401.2,2331347,245749.4,230497.9,378.5594,2886.604,209684.9,160471
"4",34,"Factor #34",7.4974,115,395.2144,263.1411,285.4596,218.6562,9284.867,379.2285,122.0874,188.7766,364.7368,402.3511,374440.9,76667.52,29674.65,59513.25,79359.17,37734.78,32476,107191,13629.05,20116,125194,18222.37,19315,117047,94474,84780,12657.8,121618,16442,2102.999,55502,8241.376,8454.755,8438.247,6881.843,136213.1,153447.2,174557.9,2053.18,1095.822,1201.146,1321.667,294715.3,311227.6,413046.9,38565.19,275364.5,7342,9927.02,93504,105475,8893.217,6109.041,48796,7739,4956.874,62184,42262,38298,56662,55811,8503.909,147171.6,169631.7,995.2946,1349.255,1579.21,1289.575,1526.024,1417.682,98654.57,335233.3,250793.2,12966.04,366570.5,74392.88,205983.4,93431.32,198127,8094.528,16951.99,962064.1,121684,8871.657,16963.22,12182.61,94356,58637,10491.16,60767,8638,12676,7008,8914,8633,38925,152467.6,153348.1,157398.1,511.17,1183.107,845.6741,1105.689,514.9984,157659.9,117904.1,216486.5,151632.1,616250,364810.7,241640.2,210287.1,1701.621,59781.26,24001.16
"5",36,"Factor #36",7.5063,115,382.6281,337.2716,316.0667,341.0736,52963,1294.927,1782.984,507.2183,666.9852,441.4838,48799.55,89723.24,38509.75,48189.22,24479.06,251359.7,105456,2518.757,4008.759,46861,58931,48398,39128,55657,46901,63067,43968,2103.55,2221.552,3386.835,5335.968,2616.142,4769.486,10091.67,9548.007,14056.33,16684.67,64600.8,18296.99,23286.01,15683.41,25361.01,21614.94,96216.2,15356.76,49391.83,21906.77,50737,50480,51964,3041.953,1819.923,84479,4321.51,13109,9336,11992,4611.04,5549.324,4349.552,3774.765,7264.01,23054.32,122137,16503.42,21066.41,16479.54,16531.39,23453.88,23157.73,79852.91,62555.04,25188.1,27722.6,17929.39,8002.143,20012.19,48713.04,54540.57,7082.048,7816.074,168444.7,3414.641,50838,97800,51579,44890,6135.113,11698,11297,17501,14373,9875,9250.256,10428,3596.147,11213.33,84416.17,27051.65,20748.25,16396.43,19270.93,22215.88,21434.28,28596.65,103160.1,27751.85,6109.627,16982.66,22124.22,13997.7,2712.916,18699.38,66052.01,16210.02
"6",43,"Factor #43",7.6938,115,557.8763,164.358,316.7607,404.6084,565.3492,731.6825,142.7165,232.3665,135.4134,324.6378,1563873,46271.23,205790.3,23011.39,96560.27,124870.4,99045,76043,72642,1134.913,409.855,98976,839.1836,1546.96,66255,68337,61623,88574,18775.99,12760.83,12592.77,14949.84,71400,5282.715,2502.198,1378937,301847.1,178562.3,43297.96,84215.86,77218.02,46814.23,1048923,2429341,1104276,1163120,925344.9,68178,957.9082,630.1451,73777,64085,914.7399,13409.31,18190.87,82608,17673.03,128821,20201.52,22230.03,13651.91,3980.577,203309.4,141448.5,59917.13,64580.44,74680.04,36516.56,70806.47,49117.14,1318031,2535250,1485845,871894.2,2299284,1541453,2007275,820456.2,996204.6,921834.2,1823381,2300417,1016.358,1184.75,58500,87627,674.0601,110794,12174.28,95936,19985.88,107053,126790,149686,14235.76,97863,402469.7,12814.47,251005.1,59432.78,539240.7,55559.64,38051.01,67013.63,2425122,957824,947938.9,986812.9,3385975,1169026,2163802,83729.16,16753.77,987660.7,696919.4
"7",44,"Factor #44",7.7013,115,16.81848,21.26875,8.902471,15.0014,54492,81.52259,19.28586,26.59107,24.48041,9.710826,546759.7,18299.28,59038.66,11440.36,63090.34,57696.94,66254,903.1339,663.809,74677,67615,1287.43,40807,69632,736.7527,874.5005,1414.412,391.1686,78477,48730,75754,14422.21,11757.4,436.9967,287.5009,31871.59,45235.28,33718.1,49664.47,80369.93,78285.75,44294.4,2362237,658637.6,647755,2048682,1867432,909.4348,1494.842,67155,929.2194,1165.527,42649,10624.47,11743.51,15270.07,155588,13877.31,14516.59,108184,60891,353.8773,48811.98,31841.24,56785.51,60207.48,68773.83,35962.73,69956.46,42608.8,2971827,692640.2,671365.8,3342027,584616.3,528393.6,542930.5,1810988,468101.9,1845625,411818.8,451247,62644,873.6848,1240.374,871.299,930.5415,11044.93,13853.09,11284.42,117805,100331,16831.94,14781.38,13051.39,11932.43,42306.02,33378.85,28035.37,62377.69,498555.7,56082.03,35409.5,57428.66,614648.6,1855128,427969,478031.9,537798.1,557347.7,454913.2,152606.8,14349.26,518608.3,400442.2
"8",47,"Factor #47",7.7326,115,259.2724,393.3869,226.1247,379.6887,208212,542.7607,460.2676,203.9896,142.2551,1081.65,2177724,11076.98,23916.87,9254.758,24474.72,23245.94,33063.53,175664,196249,18994.14,222380,21852.35,168582,41115.72,185568,202288,166256,207708,37639.26,116370,16894,159757,155332,8223.059,5248.933,201535.5,168325.6,314398.6,10221.32,31155.93,10881.1,11908.4,383285.4,2137823,2354528,2308993,1973041,200677,175077,25557.08,181106,179685,18167.55,70204,145092,126279,159874,130474,130578,142956,137678,3128.08,6904543,405356.9,11155.16,24664.26,37539.93,19887.24,16030.36,8105.809,3021370,2510662,550545.3,2297540,2006387,2000059,1929094,2011434,2081590,416579.5,1948747,1363192,169893,197865,215623,13380.73,17444.74,23768,166188,145091,165784,164372,129199,150801,146471,110527,231977.3,369589.3,304408.4,10469.02,41478.5,21307.21,2551.775,10908.88,2512538,414977.5,2020086,1764694,2015916,2126121,1895335,483427.8,17710.86,2049045,1454914
"9",51,"Factor #51",7.7687,115,34.75268,14.51793,15.56243,16.87869,92001,18.45726,38.20723,22.32143,16.1896,144.1273,367707,24651.64,8215.583,26351.1,8256.849,17382.89,32812,33584,58675,24092,26713,30462,23574,56014,26395,6357.872,22618,32691,9245.014,15273,7814.892,21967,18442,4500.041,2500.335,13638.14,11676.59,14120.52,12352.33,8012.687,10853.31,14475.18,137741.4,131707,178543.8,150258.4,464320,22719,17249,36501,52554,25611,29132,7478.74,26886,22274,25966,26330,24435,19225.43,22877,3754.688,13624.36,18996.21,11999.56,11350.59,8281.891,20940.86,8179.606,15461.31,453204,167764,117459,137220.4,121620,181109.1,195171,196972,128560.5,257001,528567,379955,48615,36337,28111,35113,38743,7955.188,25393,20786,24899,32167,19734,37778,4140.936,28480,33540.67,12631.3,14487.04,15411.86,15708.49,14564.15,12582.57,13331.4,227597,89056,11473.77,166704.4,241661.4,301667,94275.29,35790.48,23362.43,624272,473859
"10",54,"Factor #54",7.824,115,1338.174,1544.007,3128.486,5138.009,55403,888.4377,2029.136,1091.447,1125.81,678.8411,2316730,34540.48,26639.03,33322.33,15775.23,54068.63,183.7733,50056,53871,60323,58623,149.9878,43116,58835,51255,56584,45525,59589,63646,47915,57430,66382,63724,324.2818,168.4304,74228.91,97246.79,108076.7,17868.02,21266.76,20428.56,18815.12,2497936,2482023,2628929,2462594,2290139,54011,47842,275.5894,55655,50532,44011,56744,63720,60449,88687,217.8825,55659,63575,57594,178.6607,88413.54,89705.6,15543.54,20287.37,15068.9,17540.63,35808.15,18466.34,2764958,2608212,199911.9,2251707,2192957,2232184,2182867,31315.24,2065171,2534726,2321442,1745922,63081,54373,55716,214.3212,56080,62165,66631,60476,82343,70498,63553,69193,63675,56373,99081.31,107590.3,97024.66,16481.88,111020.7,24961.74,14793.82,19802.32,2688780,2538160,2164455,2157999,2436993,2445527,2207434,1523.535,9496.118,45043.83,1538298
"11",58,"Factor #58",7.926,115,402.7112,482.6392,193.9054,251.9608,15407,7.049436,886.2669,11.7205,11.89732,118.6887,343134,50269.31,110996.5,139947.5,62311.34,123196.9,39548,30768,25888,34637,29649,35657,16688,308.0994,21562,20326,19304,25430,33547,20101,28995,24063,24084,801.1995,811.9225,24560.54,27514.58,5820.65,141.6939,370.4503,261.9719,445.2714,1081947,17234.64,1428669,82298.63,589792,23951,25352,22271,30498,27711,16996,28443,20222,30763,110208,45930,43125,52420,32539,1284.266,5896.458,9254.36,337.8819,137.2736,437.0634,244.8051,1034.148,865.0814,948575,977492,20181.66,4647931,1368772,720253,604559,63130.87,497751,657098,26093.17,886015,21152,18840,19715,214.6772,31331,41603,27576,25524,44464,50251,82400,71501,33322,32868,24449.8,6860.308,8762.387,205.031,1245.014,424.4874,348.775,1219.389,654991,867630,461727,1224715,3053480,695213,1021937,194034.2,377.7273,322363,277072
"12",66,"Factor #66",8.1064,113,2161.582,1443.691,989.4511,2269.956,13927,1502.352,2532.528,1651.551,928.0904,1215.046,58993.88,22319.07,17186.73,6595.896,56350.57,15768.64,12883,11212,11474,11688,16038,2613.634,3674.488,14420,13224,13388,2899.342,4730.733,228334,34170,37465,58183,46163,88760,835.9678,2186.793,3140.386,3483.281,189.0514,196.7867,21139,342.9605,9790.95,136811,159123,265633,19857.03,3831.199,2817.714,4061.601,12233,4297.722,3991.719,37851,36300,0,46468,31412,57090,70076,49383,55232,1009.29,4434.451,428.4758,18001,275.2775,226.634,50474,16335,6521.136,111736,203467,246886,84191,31802.44,26346.92,149887,93600,202567,204548,164493,13064,13112,10823,2916.128,12642,38803,34667,32424,50607,108998,29981,29129,53211,44977,1967.311,4287.305,1558.266,219.5496,30945,260.8114,232.7952,18380,199130,118681,125019,31367,148174,156725,106168,21875,0,30430.75,144421
"13",70,"Factor #70",8.1935,109,662.78,567.8038,1248.958,1131.827,31269,529.6929,803.9591,579.1313,553.363,173.2433,29913.54,38768.54,19500.46,93521.44,21930.9,63610.52,50082,33276,35873,39834,503.0438,37274,31824,39074,30148,33357,32119,38165,31717,0,32911,44702,48770,13.78808,62.04564,14986.95,15999.65,7466.092,32.58875,0,56.28589,25.2762,591671,705277,13625.66,18306.53,211403,155.1578,29294,18.64994,35883,32997,30583,35305,38525,36167,58166,34018,0,667.6783,42522,56.58881,10184.15,4835.046,91.25213,20.70025,0,35.00318,41.5155,88.59137,1522752,8224.022,12464.76,4353.724,9984.269,353298,6308.04,237725,5648.339,137133,278154,5683.529,37421,33506,47528,32043,37276,38379,46109,0,51387,41236,319.2939,38236,43.07495,31789,6779.56,6119.678,16346.63,25.17833,282.8091,70.40558,132.5149,42.78372,536671,368495,279027,174511,8087.851,179987,136192,18655.14,0,296004,18053.55
"14",71,"Factor #71",8.2252,109,459.8736,361.6385,1050.927,603.3615,2291.603,318.8677,108.6672,233.6699,433.6745,325.7287,1971635,47778.11,33758.07,24460.09,111132.8,47678.46,283042,295525,46123,174762,86418,112694,54514,301427,302461,112218,164854,120231,296447,40932,119997,275470,0,2647.319,1623.136,5982.117,11567.84,9796.882,136.6079,0,47.39744,178.8583,3894607,7331044,4776429,47668.45,6110706,73595,86175,158912,54646,229693,100025,148196,96385,0,135027,138055,338226,509654,227269,1858.653,8007.214,3076.941,0,168.6573,0,237.0686,171.431,92.68933,9277601,22026.3,10854308,5758417,5571641,2962684,4890700,1922300,1092149,5496403,54846.58,2800798,47585,3461.932,97129,93568,78631,165006,332525,74469,144571,467958,211249,210915,81202,202777,2672.158,2658.591,13605.5,207.1036,418.1618,141.6334,373.63,89.07097,2733925,5226585,810471,2990587,2460817,1569894,181696.9,167726.5,0,2130607,1416222
"15",76,"Factor #76",8.2878,98,356.4696,777.2146,1492.905,2975.36,84.97821,706.9352,1813.421,3727.585,2882.821,477.1422,11303.4,67807.26,65810,103215.8,149556.9,136650.8,302.4028,89.35506,198.1668,109.0836,264.6558,91.91941,6.159466,123.7106,54.52256,103.6446,88.57029,151.975,0,0,0,0,0,29228,19373,11771,7083.506,2857.256,61.60698,0,75.47307,50.26059,359503,13123.46,423809,320985,219118,61.53053,28.40718,43.90588,180.9001,49.80561,20.52992,0,9754,0,21229,15623,0,13484,0,5936.712,2804.829,4500.385,0,42.78696,0,58.20674,89.03874,105.1781,485635,10126.55,6984.116,1537523,433518,5726.355,136786,6331.312,289932,312277,188095,430326,100.149,40.89074,111.6178,135.7219,25.41353,0,0,0,13209,14277,19480,19671,0,14884,3734.504,927.3587,4638.156,81.30582,234.047,60.17481,275.0203,57.22713,177779,4671.783,89382,8769.489,10968.5,227775,239873,564.0327,0,4526.395,38252.15
"16",94,"Factor #94",8.9318,109,4476.529,385.0961,624.302,710.3839,13124,108.9362,229.1614,659.9508,782.226,299.6599,20104.52,71498.53,92392.85,67330.07,80649.71,50738.13,704778,801490,44960,127466,206411,154133,79003,29486,155367,14946,155005,231703,0,401.8402,482.4732,547.1161,667.5421,2761.881,2244.193,12930.6,16938.43,22271.24,74.00935,32.85829,79.36774,92.82919,738011,2327.881,1758401,169330,347662,68246,47982,48339,63313,1056.253,15448,203.3294,0,364.0011,231846,318.6491,738.1671,81498,0,2421.122,14330.1,7432.844,90.61251,106.0882,65.94391,172.8871,175.825,105.8945,6747.306,18242.05,2065.954,1181158,129621,506360,157891,734176,16268.58,223307,241893,266945,12980,28163,56030,798321,918.6705,0,607.1992,312.1352,39305,0,1008.967,976.5889,129.5315,0,9265.815,12222.87,14278.35,114.3646,116.1279,15.43703,39.23885,96.65364,2181.221,674437,4192.108,7692.741,2029589,455701,1447009,311409.3,2.256772,5108.814,18123.51
"17",110,"Factor #110",9.6104,102,850.7257,728.6643,557.908,1271.667,2701.203,826.9702,546.0087,187.5123,547.2295,2119.433,473580,25732.21,17139.44,35644.43,29729.31,33517.24,3362.746,42629,2256.385,57692,55617,59820,39205,54236,40366,48147,39097,56308,16347,21422,25555,18941,29349,544.8131,305.2638,60787.45,59596.31,11295.16,0,0,0,0,765149,37442.79,15196.11,475574,604265,51179,41158,2918.605,45952,50211,39441,24543,25510,27224,23218,20716,39926,39672.92,26504,153.3535,50039.99,14523.34,0,0,0,0,3271.401,0,29536.34,684807,436408,350245,352663,477206,394891,536554,527276,484407,14096.3,281211,59019,2461.042,48029,2712.898,58442,17764,33109,34557.62,37508,26376,12969,50542.32,29082,19333,5861.457,9264.842,31546.59,0,21817.23,0,0,1834.408,701380,375248,419570,277539,346425,753032,565629,92727.08,0,471036,1013.589
"18",118,"Factor #118",9.861,112,1210.847,1173.905,965.9151,1604.264,16331,407.4877,0,536.4718,943.3191,327.3175,384833,15204.29,44895.17,39619.04,92772.84,91746.96,194087,75236,142552,135.2511,226063,207446,160535,168277,151196,163004,131514,208250,121.1398,0,119467,211.486,47453,90.39069,105.2427,272890.7,352664.8,170464.4,217.1671,151.4598,365.4267,225.4768,1559257,22099.4,32135.06,2000162,2505962,183911,179.0745,131885,124009,116762,151681,62760,81235,88439,107847,0,71276,104204,99703,87.13479,328385.7,8527.477,395.9359,228.9628,86.32663,205.3337,142.7144,221.9344,2357252,20636.07,833874,10954.97,2973235,3702477,9446.745,3312158,11145.71,19038.86,2430521,3181348,151882,183305,132192,195013,175930,73594,63116,61805,113515,77035,110649,103329,50054,66006,15140.04,85400.84,403104.1,326.1696,335.5385,153.0913,228.5661,476.3429,2210904,10936.93,2379123,3254587,25850.42,2746106,3019341,7801.626,103.2218,569651,15333.75
"19",123,"Factor #123",10.0589,114,2055.787,2801.081,4506.229,5311.207,31718,1103.243,4109.42,1494.907,387.3153,909.3763,424553,9986.842,3817.283,5773.899,35692.09,21507.57,23330,29782,32838,23109,834.1643,32365,26765,39015,28689,33604,25810,33931,1159.293,165.9967,10856,672.9014,240.1254,407.7065,852.9764,852503.3,724663.8,223143.2,62.97049,31.76063,84.76565,59.98264,3178.196,489444,8010.351,335858,11977.59,33867,25177,31417,34334,35381,27243,14053,488.8717,913.0404,27637,14196,25025,14325,596.7933,88.6433,1001232,82274.79,22.95151,153.374,45.62838,84.39789,123.8531,96.98703,680779,584398,5753.569,396101,437498,8839.774,407317,372482,500460,539691,396770,313083,38399,32873,41368,28481,37283,209.3126,11735,282.7229,22025,1639.563,15296,18286,234.2302,313.4656,40819.15,74962.56,1174966,24.7629,28.42907,15.14245,71.87766,38.39229,637448,325710,12820.12,317683,510642,8570.515,484415,10327.36,0,546341,272497
"20",151,"Factor #151",11.3169,83,2448.947,1584.401,4901.359,1369.382,0,1159.919,1133.671,0,552.463,1104.279,22524.96,36764.33,25757.78,32480.66,24981.41,81845.34,187.1805,154.8762,0,203.4298,253.2415,183.0996,310.1974,0,0,0,0,0,30803,29594,21214,21949,30295,2756.97,724.0802,43661.76,35491.4,29844.4,0,0,0,0,905124,768626,310824,282458,258545,0,0,0,132.3848,0,0,67.89,0,15513,100.7177,33844,20621,36063,31706,1397.347,28364.55,14494.18,0,0,0,0,0,0,401102,823864,9926.245,572929,392591,435353,612852,790961,22919.27,600100,315642,606766,0,0,0,103.3605,0,130.6862,336.8302,21897,38691,38665,2149.478,36058,41363,24539,53504,18966.17,33273.1,160.0178,506.8141,0,0,0,14826.63,498070,4629.722,645821,867676,857263,15415.46,15945.07,0,634798,515324
"21",153,"Factor #153",11.4515,100,791.8978,446.4021,329.8281,637.1957,16710,1142.537,278.4546,0,358.1289,269.6713,193783,65754.89,47756.11,46539.52,164048.6,12722.11,99846,469210,50599,92214,187935,274384,90411,52250.82,390083,71400,90344,375721,100508,36679,78732,104031,73254.57,395.7374,169.6082,8971.541,15773.95,3338.192,0,0,0,0,10128.73,16551.62,8743.882,3720226,14090.28,77145,110658,78932,49738,147789.1,68080,66213.25,54407,147256,17235.59,375846,100144,426364,91012,467.6375,8009.461,2270.057,0,0,0,0,0,0,16840.14,9726.397,753648,17583.91,7151.108,2758558,15946.46,9975.363,11014.68,5481.347,9724.944,861382.2,45533,74738,68522,141725,118796,140632.8,170741.7,75257.13,56038.42,140319,379593,121544.7,134035.1,68826,67444.14,3184.146,15055.06,125.8199,0,0,0,0,3579.735,6245.779,1045878,5724.832,8636.777,7957.644,25142.32,2698.522,24.34866,793116,470876
"22",156,"Factor #156",11.4632,99,14.89629,9.40366,16.0188,16.79501,0,11.24595,13.34515,0,3.84098,8.696962,38655.43,11342.76,64337.82,76231.8,103193.8,57599.36,1108051,1036130,176244,1491893,799778,915785,434950,1027.821,575612,231544,515245,410978,246247,41.99847,256833,165694,203840,151.355,49.24051,1949.523,3906.744,2345.513,0,0,0,0,9609461,3600151,4672499,29218.53,1197550,491608,1460076,3091.488,255317,884243,134098,199295,160250,407658,1491859,354714,161941,499103,208916,44.71159,3220.294,2365.679,0,0,0,0,0,0,4599865,2196124,38916.65,31467387,4762761,40752.05,3906597,53712.35,39181.32,30214.93,42105.12,132840.2,73.64619,899.1239,605.4264,41.18082,51.37061,201870,142960,126108,29.43265,8788.194,67.93533,82.51355,182635,2462.202,1842.784,1711.522,1532.129,172.6268,0,0,0,0,61323.63,56104.99,29293.08,41222.84,55301.62,22650.11,93855.18,1514.206,0.2671916,83573.1,65635.94
"23",210,"Factor #210",14.1541,115,12873.36,10273.02,1574.817,5243.813,287.0084,1527.736,608.2665,756.2276,610.9884,689.4718,44391.31,65077.21,33406.32,21242.87,198986.8,370670.1,151413,7362.069,55880,739.3241,282982,1567.338,406.2433,95124,151444,1016.021,116429,10186.36,115827,62785,318227,125542,207.7163,12333.19,7237.458,370690,438476.5,522952.9,182287.5,1215.123,273619.6,48459.67,6546006,1435193,2477836,1353278,1795513,229026,899.0592,125582,52976,254402,427.8919,3285.166,13510,287306,38187,699836,143367,64571,435055,9550.425,348043.4,305274.2,236662.5,274096,164.5208,101915.6,135231.9,206951.5,811233,3222557,52169.95,47730915,5495807,3295879,7817979,2218873,42878.65,5574068,675598,9048550,127794,176597,1399.955,207158,8273.154,230268,1062.109,4620.568,112425,287012,4279.502,1926.715,1343.933,425.6082,713457,460451.4,490500.1,279920.1,140816.5,135196,305167.9,240779.9,5715926,2997411,1163317,1574350,3029057,38124.07,83552.92,2718355,24.0718,18655.95,48455.12
"24",219,"Factor #219",14.5322,114,40.1067,119.1448,58.78497,0.217396,105.8351,71.99281,33.00595,23.04204,29.08338,58.30359,42742.03,8338.115,21396.11,13894.98,5593.542,8490.986,1594720,190992,72.46595,1005853,778763,51.38513,218197,133.3048,268215,98.28939,138606,88314,29.43534,3536.745,13173,65.78643,63.8287,43.2412,0,3205.598,705.0066,1892.117,525472.5,41375.66,651430.7,325489.6,4311652,788936,2202284,1076617,544375,46490,71.38442,35.0213,152828,59.30614,88.32314,283.9136,107.7556,26.72132,972383,13745,43.66914,1222.791,22.75277,43.88564,6717.16,2639.489,686321.8,586111.3,31443.45,455452.9,554446.2,487936.4,1737130,39726.83,46201.27,26218.38,282232,2573038,829802,4698142,705566,2677444,2990195,1821837,41.33576,79.33872,58528,762902,239850,87.87464,108.3779,563.2339,54574,30.24729,208781,80350,183.7313,37.02253,23221.99,4062.979,1961.071,692197.5,589608.4,437700.3,603515.1,632033.9,34913.94,497849,841427,4595706,5944032,2477884,11959415,15588.11,0.7498267,26919.62,39224.16
"25",224,"Factor #224",14.5993,114,49.434,72.95793,47.62756,66.09939,125.1071,289.567,18.74388,24.76434,14.47133,104.9611,38390.71,110664.3,31956.45,262244.8,68696.24,48312.35,321.1517,87.68718,153.5582,100.4699,92.57138,100.564,104.6943,84.68891,193.7507,102.883,57.2195,61.79842,64.51596,3139.065,75.40529,113.0414,137.9786,41.42902,0,10392.91,1781.536,1061.057,212.866,111.3834,311.4676,381.4249,38023592,7553169,9946903,15572586,26684.07,34.9338,241773,31.54545,19.69475,91.5207,137.597,78146,157.5271,23359,8128171,279705,136.564,875877,167.0216,91.03058,696.1146,2881.783,417.4465,715.4559,597.2447,567.4218,634.4012,264.6374,6446257,13610.01,23636.02,10930938,9704355,5914533,15322.74,37493585,9877.98,374497,1247842,4739942,115.9038,145.8649,99.04911,141.3935,101.7122,102.5772,39060,30425,69.38566,121.5221,852.3448,248.3783,119.3976,48.33646,4794.53,2435.573,507.1424,367.3096,1327.834,84.51801,457.5919,538.8867,140963,12205179,243391,60436684,47985854,730399,11944232,16075.07,0.467439,53821.43,56451.09
"26",244,"Factor #244",15.4915,112,182.9692,678.9455,688.4179,1413.165,13980,641.7038,630.2248,1435.617,38.1775,76.66934,67305.78,7798.942,5485.674,2034.917,4203.376,9530.546,6800.343,11524,16409,13279,14207,12549,11074,10566,9967,12147,11755,12426,11537,717.1421,9472,12788,13523,78.2841,0,12507,2258.615,1788.827,2144.042,133.3776,2185.976,3608.471,6824882,2088083,98448,2699706,1440288,10551,10601,13972,15993,11953,621.8416,11826,10900,259.0797,12282,14882,12251,10977,889.1374,0,1150.468,2856.395,1757.169,1658.66,2042.49,6803.348,42487.79,1826.341,178261,1734358,113898,99277,3611906,1963848,2580393,3566443,2153477,3950182,1434582,9774.077,14656,1326.468,12347,13280,1750.968,11916,12804,11714,18499,15433,11149,13138,13195,749.9205,105974.8,244.5918,6282.25,2237.936,9068.229,2707.752,1599.307,2196.9,3627412,6937501,1423210,18374131,33568912,101712,4575835,1104.639,0,20013.11,15271.58
